date,location,text
2021-02-01 11:13:40,"Posadas, Argentina","@ML_Ayuda @Mercadolibre dos consultas: 1) cuando te cobrar en el envío, quien tiene q emitir la factura en ese caso… https://t.co/HIpLZKDtCd"
2021-02-01 11:12:47,"Villa Urquiza, Buenos Aires",@ML_Ayuda Lamentablemente aunque nos comunicamos explicamos que fue responsabilidad de ocasa por no retirar nuestro… https://t.co/WgKBODRz2d
2021-02-01 11:11:18,Somewhere under the rainbow,@ML_Ayuda Mi usuario es nash_one_87 y no tengo numero de publicación xq aparece inactiva y ni siquiera tiene los 3… https://t.co/J9hHGxYG0z
2021-02-01 10:51:27,"Villa Urquiza, Buenos Aires",@ML_Ayuda Gracias. Muy amables. Buen día
2021-02-01 10:47:19,cordoba,@ML_Ayuda buen dia. En mi cuenta de ML estaba a nombre de otro usuario y ahora cuando me.hscen envio de dinero y es… https://t.co/LfLTKuHFdG
2021-02-01 10:35:02,"Caracas, Venezuela",@ML_Ayuda @ML_Venezuela me estafó con una publicación. Pagué los $10 que costaba publicarla y no me la pusieron. RE… https://t.co/MJCFXbAgFa
2021-02-01 10:28:20,,@ML_Ayuda yo tengo calculado un retraso de una semana y media para pagar pero si son tan matones mafiosos y amenaza… https://t.co/mmvCUmIFLm
2021-02-01 10:26:13,,"@ML_Ayuda es la tercera vez que me sale un cartel amenazando que me bloquearán la cuenta , pues háganlo de una mald… https://t.co/j1qJsIZb8Z"
2021-02-01 10:12:30,,@mercadopago_arg Estan a favor de los estafadores y dejan que usen su plataforma para hacer sus estafas lo cualo lo… https://t.co/c8rA7lzHAR
2021-02-01 10:11:24,,@mercadopago_arg Estan a favor de los estafadores y dejan que usen su plataforma para hacer sus estafas lo cualo lo… https://t.co/vNrmROo30y
2021-02-01 09:59:40,,"@ML_Ayuda hola, necesito comunicarme por un medio que no sea mail( tarda mucho y no brindan ninguna explicación), t… https://t.co/QuSSHqgwka"
2021-02-01 09:36:09,,@ML_Ayuda Ya le dije no me ha llegado ni un solo email de ustedes que no sea sobre el crédito que tengo pendiente p… https://t.co/a3QZHGMvqu
2021-02-01 09:26:11,,@ML_Ayuda de verdad me tendré a la obligación de ir con Profeco para ver si ahí si me brindan atención y sobre todo… https://t.co/3YaXJ9QINI
2021-02-01 09:17:27,,@ML_Ayuda siempre es lo mismo ni nca ayudan nunca solucionaran nada y cada vez sigue subiendo y me está afectando.… https://t.co/Gne7q73Kjz
2021-02-01 09:15:06,,@ML_Ayuda  trate de ser paciente pero me llegaron notificación de que tengo que pagar pero ahora no tengo el dinero… https://t.co/Se1EZm7dzl
2021-02-01 09:03:51,,"@ML_Ayuda @BancoAzteca @Mercadolibre @Profeco @CondusefMX No me devolvieron nada 
Y no volveré a usar su peso no servicio"
2021-02-01 07:59:19,Sarandi-Avellaneda-BuenosAires,@ML_Ayuda no me llegó nada
2021-02-01 07:26:49,,@ML_Ayuda HOLA MI PROBLEMA ES QUE ABRI UN RECLAMO PARA CAMBIAR UN PRODUCTO  POR QUE SALIO DEFECTUOSO NO SERVIA UN A… https://t.co/FHj6NcqjdU
2021-02-01 06:10:43,,@ML_Ayuda @Daiana81112036 @BAconsumidor @ML_Argentina @dzapatillas Me siguen cargando
2021-02-01 05:44:42,,"@ML_Ayuda @ML_Chile Hola, me inhabilitaron la cuenta de mercado libre, necesito saber en qué fecha podré retirar mi… https://t.co/eRJJ0G7GzX"
2021-02-01 05:41:12,,"@ML_Ayuda y hoy tampoco me van a ayudar
?"
2021-02-01 05:29:14,,@ML_Ayuda SALUDOS SIGO SIN RESPUESTA DESDE EL 19 DE ENERO ME DIJERON QUE ESPERARA Y YA DESDE ANTES ESPERO DESDE MES… https://t.co/vsXsf9k2zt
2021-02-01 05:22:09,,@ML_Ayuda Muchas gracias
2021-02-01 05:10:51,Reynosa,@ML_Ayuda MEJU5610628
2021-02-01 04:54:02,,@ML_Ayuda @ML_Argentina @Mercadolibre @ML_Mexico @ML_Ayuda  @ML_Ayuda  @ML_Ayuda  @ML_Argentina  @ML_Argentina  @Mercadolibre
2021-02-01 04:50:58,"Tabasco, México","@ML_Ayuda no sé por qué estaba en nivel 4 y de la nada regresé a nivel 3, podrían ayudarme?"
2021-02-01 04:28:30,"Paraná, Entre Rios",@ML_Ayuda Quiero una solución urgente. Ya que realice una compra de un celular hace más de un mes. Nunca llegó y aú… https://t.co/usSyfoLmTv
2021-02-01 04:16:00,,@ML_Ayuda hola. Me han comprado un articulo pero me están cobrando un envío por casi 500 y al comprador también por… https://t.co/DCGchPTYPQ
2021-02-01 04:09:03,,@mercadopago @ML_Ayuda Necesito alguien se contacte urgente por privado por problemas que están teniendo en su sist… https://t.co/ClEbzKopfk
2021-02-01 04:07:57,Argentina,"@ML_Ayuda Básicamente, que pague y espere a ver si me devuelven la plata en algún momento. Son de cuarta."
2021-02-01 04:06:11,Argentina,@RollCinna @ML_Ayuda Gracias! Voy a esperar pero hace más de 48hs que realice la compra
2021-02-01 04:04:54,Argentina,"@RollCinna @ML_Ayuda No hay forma porque no tengo el paquete, cuando pongo cancelar dice que me comunique con el ve… https://t.co/czpOQQxGMU"
2021-02-01 03:58:10,México DF ,@ML_Ayuda Hola¡ mi vendedor no quiere facturar que puedo hacer ?
2021-02-01 03:55:17,"La Paz, Baja California Sur",@ML_Ayuda suspendieron mi cuenta por irregularidades pero no he hecho nada. ¿Cómo puedo tener de vuelta mi dinero?
2021-02-01 03:54:48,Tierras lejanas,@MrsMandragora @ML_Ayuda Es más probable que te estafen a que ML te resuelve un problema
2021-02-01 03:25:39,México DF.,"@ML_Ayuda @ML_Mexico Hola, ¿si les doy el número de pedido no pueden saber que unidad fue?"
2021-02-01 03:21:30,,@ML_Ayuda Ya levante mi queja por Internet @Profeco @Concilianet ya que no cumplen con lo que dice y no tiene la fa… https://t.co/wLVI72quOM
2021-02-01 03:11:19,Argentina,@ML_Ayuda ventascordoba@metalurgicaguemes.com
2021-02-01 03:03:44,,"@ML_Ayuda ya lo hice, y me sale eso https://t.co/QiyVicqXRO"
2021-02-01 02:59:04,"Distrito Federal, México",@ML_Ayuda @ML_Ayudita Continuo sin poder imprimir la etiqueta para el envío.
2021-02-01 02:58:28,,"@ML_Ayuda desde diciembre, me comentaron que el 22/01/2021 estaba disponible y tengo que esperar más? y cuanto mas"
2021-02-01 02:56:09,,"@ML_Ayuda me mandaron un correo desde diciembre, donde decia que el 22/01/2021 podia disponer del dinero lo cual no… https://t.co/irhAZ7mLyV"
2021-02-01 02:36:47,,@ML_Ayuda Pero 2 meses ? Lo llevan en burro ?
2021-02-01 02:33:44,,"@ML_Ayuda Realice una compra el día 25 de enero       
Pago #13213316517  y otra compra el dia 26 de enero Pago #13… https://t.co/RT3HmzHcIU"
2021-02-01 02:32:23,"Buenos Aires, Argentina","@ML_Ayuda Y no responden?? me solucionan el problema, quiero vender, hice una cuenta nueva, la habilitan? gracias.
Trabajo vendiendo."
2021-02-01 02:29:36,"Villa Urquiza, Buenos Aires",@ML_Ayuda Claro pero mí problema no se https://t.co/OXGlnRGcbK espero que en 48 hs me respondan. A las 00 del lunes… https://t.co/5PBMQJWzP8
2021-02-01 02:24:16,Mexico,"@ML_Ayuda necesito ayuda, mi cuenta fue suspendida y tengo un pago en mercado crédito el cual vence mañana como puedo solucionarlo?"
2021-02-01 02:23:10,"Beijing, People's Republic of ","@ML_Ayuda hola mercado, quiero meter un reclamo pero la app pero no me deja https://t.co/5nb6FvLxI3"
2021-02-01 02:03:32,,"@AtencionProfeco @mercadopago @Profeco @ML_Ayuda Ya lo hice pero requiero que contesten ellos, que den la cara yo c… https://t.co/mUEUJU5mkM"
2021-02-01 01:52:51,,"@ML_Ayuda Muchas gracias por la pronta respuesta, lo entiendo, pero creia que tenian un protocolo en estos casos, h… https://t.co/M759EVp5gD"
2021-02-01 01:47:54,,"@ML_Ayuda @ML_Mexico ya me comunique con el banco, pero quiero saber si ustedes pueden hacer el rastreo correspondi… https://t.co/bFfEH6oZkf"
2021-02-01 01:44:04,,@ML_Ayuda No puedo transferir mi dinero a la cuenta bancaria.
2021-02-01 01:43:57,,@ML_Ayuda ?? Me van a dar rta??
2021-02-01 01:43:47,,"@mercadopago por favor sigo esperando respuesta al caso 92549745
@Profeco @ML_Ayuda  necesito mi dinero urgentement… https://t.co/zJGsG2pDZs"
2021-02-01 01:35:18,"santiago, Chile","Como es imposible contactar a @mercadolibre ya que no tienen teléfono?, atienden a lo lejos redes sociales y la ofi… https://t.co/8J9Egp7olZ"
2021-02-01 01:28:43,,@ML_Ayuda
2021-02-01 01:10:31,,@ML_Ayuda necesito mandarles un mensaje privado. Me siguen?
2021-02-01 01:06:23,,@ML_Ayuda Los beneficios me refiero al nivel 4 que alcance con las compras.
2021-02-01 01:05:29,,"@ML_Ayuda La pregunta es si puedo pasar los beneficios que tengo en una de la cuenta a la otra cuenta.
Muchisimas gracias!! Y saludos!!!"
2021-02-01 01:04:54,,"@ML_Ayuda Ok entiendo, asumo que a los 5 años me reintegran el dinero de la comisión por venta.? ya que si me están… https://t.co/HzprkKzBgA"
2021-02-01 01:04:48,,"@ML_Ayuda Ah....te consulto por aquí nomás. Tengo dos cuenta en ML. En una tengo los beneficios de Nivel 4, la cual… https://t.co/h4n6ufvFPC"
2021-02-01 01:01:14,,@ML_Ayuda Volví a enviar mi consulta y dieron fecha para el 3 de febrero y tampoco volví a enviar la consulta y que… https://t.co/qQwRIvBXrO
2021-02-01 00:59:59,,@ML_Ayuda Los días 26y 29 de enero me enviaron por medio de las consultas me contrarían cosa que nunca pasó posteri… https://t.co/wjXb1xv9cW
2021-02-01 00:58:51,,@ML_Ayuda Lamento decirte que desde el día 23 de enero de el presente año envié mensaje pues no pude sacar mi diner… https://t.co/JLlSuVnV0A
2021-02-01 00:52:53,Venezuela,@ML_Ayuda Mi usuario es danielzzor por favor me he esforzado por concretar todas mis ventas para mantener una buena… https://t.co/eKJv5QD9CH
2021-02-01 00:51:55,,@ML_Ayuda pagué ayer y aún no me han reactivado las publicaciones
2021-02-01 00:51:20,,@ML_Ayuda Alguna forma de enviarlo que no sea publica?
2021-02-01 00:51:13,,@ML_Ayuda Por favor. Estoy esperando y no llega nada. No puedo trabajar!!!!
2021-02-01 00:51:09,Somewhere under the rainbow,@ML_Ayuda No hay nada en el e-mail y ya pasaron 24hs. Ni siquiera en la carpeta de spam.
2021-02-01 00:50:45,LANUS,@Mercadolibre @ML_Argentina @ML_Ayuda  ?
2021-02-01 00:43:05,,@ML_Ayuda DONOSO_S
2021-02-01 00:35:24,,@ML_Ayuda @ML_Mexico nadie de  mi entorno a realizado compras con mi tarjeta y entonces con ustedes no se puede res… https://t.co/37hzvLWwSG
2021-02-01 00:34:05,,"Con @ML_Ayuda @ML_Venezuela no se puede trabajar ha vuelto a parar las publicaciones ,se modifican y siguen paradas… https://t.co/CWiWN0Pmcm"
2021-02-01 00:30:45,BsAs.,"@ML_Ayuda Hola, compré un producto que decia que tenia ""Full"" para ahorrar en envio, compre 2 unidades del mismo y… https://t.co/3L9eivUGIT"
2021-02-01 00:25:18,,@ML_Ayuda @Mercadolibre Gracias 👍
2021-02-01 00:22:00,"Santa Cruz Atoyac, Benito Juárez",@MrsMandragora @ML_Ayuda Van a tardar 3 meses en resolverlo 🤣🤣🤣🤣
2021-02-01 00:21:54,,"@ML_Ayuda tengo este problema, no puedo hacer ninguna gestión Help! https://t.co/etgtIa0POI"
2021-02-01 00:20:08,,@MrsMandragora @ML_Ayuda Pone q cancelas pq no tenia stock asi al tipo le cuenta como reclamo. Si te escribio eso e… https://t.co/hxOYPdGVTM
2021-02-01 00:20:01,,@MrsMandragora @ML_Ayuda Bueno..la respuesta de @ML_Ayuda es esta https://t.co/2e4Zwoiqfk
2021-02-01 00:19:35,,"@MrsMandragora @ML_Ayuda Tranquila, lo que tenes que hacer es esperar 24/48 hs para que te aparezca la opcion para… https://t.co/p40OnrE13t"
2021-02-01 00:17:11,,@MrsMandragora @ML_Ayuda Tome asiento y sientese pacientemente a esperar...a mi me tienen volteando con una bicicle… https://t.co/Jikl6HT6Kv
2021-02-01 00:14:28,Argentina,@ML_Ayuda https://t.co/R6ZnUsu01U
2021-02-01 00:13:25,Argentina,"@ML_Ayuda Puse retirar el producto ES OBVIO que no lo tengo para poder poner alguna demás opciones que da cuando apreto ""pedir ayuda"""
2021-02-01 00:12:38,Argentina,"@ML_Ayuda No funciona, ML pone que me contacte con el vendedor y él puso que recién el 28/02 lo tiene mientras que… https://t.co/CKumVAnyIy"
2021-02-01 00:10:18,,"@ML_Ayuda Tengo 1 semana con este error y no puedo comprar, ya borre e instale nuevamente la aplicacion y sigue igu… https://t.co/XKnd6Umbk0"
2021-02-01 00:10:14,,"@ML_Ayuda quisiera consultar el estatus de mi envio de una compra que realicé 
MEL00000374320653"
2021-02-01 00:09:47,"santiago, Chile","@Mercadolibre leo la procupación por ""sustentabilidad ambiental y social"", sabían que hay una ley que favorece la c… https://t.co/Jqo8gfQ4D1"
2021-02-01 00:09:45,,@ML_Ayuda @carlosrobgon @MercadoLivre tengo un problema con una compra. El vendedor borró las preguntas que me faco… https://t.co/zoeIZSF15a
2021-02-01 00:09:20,,@ML_Ayuda El email es wultersdorime@gmail.com
2021-02-01 00:05:15,"santiago, Chile","hola @MrsMandragora estamos formando un grupo por los abusos y atropellos de @Mercadolibre , si te interesa partici… https://t.co/2NdG7fTWyU"
2021-01-31 23:56:31,"San Vicente, Argentina",@ML_Ayuda Hola! No puedo acceder a ML en ninguna plataforma. Saben por que puede ser? https://t.co/vRV0mmUiss
2021-01-31 23:54:15,"Puebla, México",@ML_Ayuda Compre un artículo a 3 meses mi duda es si puedo liquidar dicho artículo en un solo pago y cuál sería el… https://t.co/KbUowgh8jr
2021-01-31 23:51:35,"Valledupar, Colombia","@ML_Ayuda Hola vendí un producto  no me aparece la etiqueta de envío lo que aparece es un mensaje que dice ""Esperan… https://t.co/hHnlVVux2d"
2021-01-31 23:49:59,,@ML_Ayuda @pablo4225 @Mercadolibre O si no me quieren devolver mi dinero por favor monitoreen las publicaciones par… https://t.co/LsM4pha7jf
2021-01-31 23:48:12,Colombia,"@ML_Ayuda @Mercadolibre Nada importante, sólo que contraten mejores testers para la app. Buen día."
2021-01-31 23:46:02,,@ML_Ayuda @pablo4225 @Mercadolibre Respondan por favor
2021-01-31 23:45:43,,"@ML_Ayuda No puedo utilizar mi cuenta, primero aparecia que era menor de edad, ahora dice ""Detectamos que no cumplí… https://t.co/E95j9o467y"
2021-01-31 23:42:28,"Buenos Aires, Argentina",@ML_Ayuda @mercadopago Gracias
2021-01-31 23:29:21,"Mar del Plata, Argentina",@ML_Ayuda gracias
2021-01-31 23:22:54,,"@ML_Ayuda Esto no tiene nada que ver con lo que me enviaron. Lean el Twit que escribi, lo del aumento ya me anotici… https://t.co/UWjxuFDNj3"
2021-01-31 23:20:33,Colombia,@ML_Ayuda @Mercadolibre Nada. Y al ingresar al link: https://t.co/CXzvXrNxGC
2021-01-31 23:19:56,"Rosario, Argentina","@ML_Ayuda realice una venta el 21/12, desde el 23/12 el envio en el correo, nunca salio de ahí. Mercado dijo se hac… https://t.co/ojW00hDrvF"
2021-01-31 23:15:13,,"@ML_Ayuda Venta #4338449259 | 31 de enero de 2021 15:45 hs esta fue la ultima que califico mal, mi usuario DAYANAFLOWER"
2021-01-31 23:10:15,,"@ML_Ayuda ustedes si son una perdida total, no comprenden lo que uno esta preguntando, el todo es hablar SIN LEER"
2021-01-31 23:09:34,,"@ML_Ayuda vea yo no estoy pidiendo respuestas por correo, le pido es una ORIENTACION. o acaso no saben que es eso??"
2021-01-31 23:06:57,,@ML_Ayuda @Mercadolibre Ayúdenme a reactivar la compra para que le llegue el pago al vendedor si no no me@devuelve el dinero de el envío
2021-01-31 23:06:11,,@ML_Ayuda @Mercadolibre https://t.co/xLkl1j2UKg
2021-01-31 23:03:56,Ciudad Autónoma de Buenos Aire,@ML_Ayuda @Guadalu10831534 @hramirez117 @jorgeazul058 @Profeco Gracias
2021-01-31 23:02:28,,@ML_Ayuda No puedo ver mis datos pues esa suspendida de manera permanente mi cuenta mi usuario es julio cesar perez… https://t.co/9EVMJdPU6J
2021-01-31 23:00:23,"santiago, Chile","Comenzaron mis problemas hace + de 20 días, al no tener solución se despide  una persona a la semana, a mi me toca… https://t.co/51ZA3OHhxn"
2021-01-31 22:54:46,"santiago, Chile","@ML_Ayuda @T13 @Bienvenidos13 @BuenosDiasTVN @MuchoGustoMEGA NO HAY MÁS INFORMACIÓN, DIERON ESTE MENSAJE, y como av… https://t.co/xyF7MFl9xT"
2021-01-31 22:52:07,"santiago, Chile","@ML_Ayuda @Lauchita22 @mercadopago A Fin cumplen con algo, atrasado pero lo hacern, me escribieron  31/01 dicendo q… https://t.co/LWjnQnZBNh"
2021-01-31 22:49:59,Argentina,"Hice una compra y me dice que no hay disponibilidad del producto me ofrece otro que no quiero, no cancela la compra… https://t.co/8S9TLQGCvB"
2021-01-31 22:48:00,,@ML_Ayuda Pero desde mi home banking pero aparece que el pago a mercado libre 4 se efectuó
2021-01-31 22:47:32,"santiago, Chile","@ML_Ayuda @T13 @Bienvenidos13 @BuenosDiasTVN @MuchoGustoMEGA encuentro información, cuenta suspendida definitivamen… https://t.co/s3fQuh7KDR"
2021-01-31 22:47:26,"Puebla, México",@ML_Ayuda me podrían ayudar en un tema del crédito?
2021-01-31 22:44:50,"Bogotá, D.C., Colombia",@ML_Ayuda les envié un DM y no me responden.
2021-01-31 22:41:44,,@ML_Ayuda Son un mal chiste... me manda a iniciar sesión y sigo sin poder ingresar. Denme una solución por favor!
2021-01-31 22:37:01,,"@ML_Ayuda hola!! Mí nombre es Federico, soy usuario de muchos años, soy de Rosario. Los molestaba para saber algún… https://t.co/zkB4g07BjT"
2021-01-31 22:35:55,"Córdoba, Argentina",@ML_Ayuda intente hacer una compra la cual dos veces me rechazo la tarjeta y a la tercera me dijo que mi pago estab… https://t.co/iK8owg1pPQ
2021-01-31 22:30:30,,@ML_Ayuda @mercadopago Dale perfecto!!
2021-01-31 22:29:53,,@ML_Ayuda alteraron los cargos de los envíos menores de $2500? En la venta #4338628966 de hace una hora me apareció… https://t.co/mZu6EEMvgl
2021-01-31 22:29:51,"Buenos Aires, Argentina",@ML_Ayuda ME VOY A QUEJAR A DEFENSA DEL CONSUMIDOR SI ME SIGUEN EXIGIENDO UN PAGO QUE HICE CON TARJETA MASTECARD Y… https://t.co/ktWd7mVoPi
2021-01-31 22:28:42,,"@ML_Ayuda Buenas tardes, llevaba 2 días de la compra, pedí devolución y MercadoLibre me pidió que devuelva el produ… https://t.co/KpDpWd46qz"
2021-01-31 22:27:30,"Santiago, Chile",@ML_Ayuda @ML_Mexico Muchas gracias
2021-01-31 22:24:17,,@ML_Ayuda md no me deja
2021-01-31 22:24:16,,"@ML_Ayuda @Mercadolibre Lo he realizado 3 veces y aun así me sale rechazado.

Favor necesito entrar a mi cuenta"
2021-01-31 22:20:21,,@ML_Ayuda necesito saber si se puede usar Mismo PC de donde se han manejado otras cuentas ANTES?? suspendieron cuen… https://t.co/bDLajx3vVa
2021-01-31 22:20:09,,"@ML_Ayuda 
Estoy buscando solución a mi caso no me han podido devolver mi dinero desde noviembre"
2021-01-31 22:20:00,Colombia,@ML_Ayuda @Mercadolibre Claro que si señor
2021-01-31 22:17:36,,@ML_Ayuda me descontaron mi dinero de mi tarjeta pero en la app me dice que fue rechazado mi pago
2021-01-31 22:16:34,,"@ML_Ayuda @ErGoti Favor necesito q solucionen mi problema, no puedo ingresar a mi cuenta por q ya no cuento con el… https://t.co/MEntukZVBW"
2021-01-31 22:15:20,,"@isiibaceta @ML_Ayuda No te aparece en la aplicación de  mercado pago ? Fijate en el detalle de la venta, dice deta… https://t.co/pSgue0eeY2"
2021-01-31 22:13:49,,"@ML_Ayuda como hago para solicitar las facturas de mis compras, realice dos compras diferentes, ninguna de las dos… https://t.co/h8EwynDPLR"
2021-01-31 22:04:06,"Santiago , Chile",@ML_Ayuda Ok. Gracias.
2021-01-31 22:01:42,,@ML_Ayuda   hola hace 2 dias que tendria que poder haber retirado mi plata que ustedes me dijieron que iban a dejar… https://t.co/CXT7FUW9CA
2021-01-31 21:59:45,,"@ML_Ayuda

Estoy más de una semana con un problema.

No puedo recuperar mi cuenta porque me pide el celular.
Cambie… https://t.co/ga7Z0IIe9u"
